DZN,Mode,Persons
211301177,Walked only,7
211301177,Worked at home,51
211301178,Train,116
211301178,Bus,56
211301178,Ferry,0
211301178,Tram,46
211301178,Taxi,9
211301178,"Car, as driver",853
211301178,"Car, as passenger",59
211301178,Truck,6
211301178,Motorbike/scooter,6
211301178,Bicycle,51
211301178,Walked only,108
211301178,Worked at home,130
211301179,Train,118
211301179,Bus,39
211301179,Ferry,0
211301179,Tram,50
211301179,Taxi,0
211301179,"Car, as driver",780
211301179,"Car, as passenger",52
211301179,Truck,4
211301179,Motorbike/scooter,5
211301179,Bicycle,37
211301179,Walked only,108
211301179,Worked at home,178
211310001,Train,50
211310001,Bus,13
211310001,Ferry,0
211310001,Tram,5
211310001,Taxi,0
211310001,"Car, as driver",995
211310001,"Car, as passenger",23
211310001,Truck,19
211310001,Motorbike/scooter,6
211310001,Bicycle,17
211310001,Walked only,3
211310001,Worked at home,9
211310002,Train,156
211310002,Bus,25
211310002,Ferry,0
211310002,Tram,8
211310002,Taxi,8
211310002,"Car, as driver",1958
211310002,"Car, as passenger",55
211310002,Truck,8
211310002,Motorbike/scooter,6
211310002,Bicycle,26
211310002,Walked only,6
211310002,Worked at home,29
211311094,Train,13
211311094,Bus,5
211311094,Ferry,0
211311094,Tram,0
211311094,Taxi,4
211311094,"Car, as driver",361
211311094,"Car, as passenger",11
211311094,Truck,0
211311094,Motorbike/scooter,3
211311094,Bicycle,3
211311094,Walked only,0
211311094,Worked at home,0
211311095,Train,283
211311095,Bus,43
211311095,Ferry,3
211311095,Tram,13
211311095,Taxi,14
211311095,"Car, as driver",3138
211311095,"Car, as passenger",96
211311095,Truck,13
211311095,Motorbike/scooter,38
211311095,Bicycle,126
211311095,Walked only,18
211311095,Worked at home,39
211311096,Train,215
211311096,Bus,71
211311096,Ferry,24
211311096,Tram,20
211311096,Taxi,11
211311096,"Car, as driver",3643
211311096,"Car, as passenger",92
211311096,Truck,16
211311096,Motorbike/scooter,38
211311096,Bicycle,82
211311096,Walked only,13
211311096,Worked at home,18
211311098,Train,84
211311098,Bus,13
211311098,Ferry,0
211311098,Tram,17
211311098,Taxi,0
211311098,"Car, as driver",1162
211311098,"Car, as passenger",40
211311098,Truck,6
211311098,Motorbike/scooter,9
211311098,Bicycle,24
211311098,Walked only,11
211311098,Worked at home,20
211311172,Train,94
211311172,Bus,17
211311172,Ferry,0
211311172,Tram,11
211311172,Taxi,4
211311172,"Car, as driver",1400
211311172,"Car, as passenger",50
211311172,Truck,11
211311172,Motorbike/scooter,14
211311172,Bicycle,17
211311172,Walked only,0
211311172,Worked at home,18
211311173,Train,153
211311173,Bus,14
211311173,Ferry,6
211311173,Tram,20
211311173,Taxi,6
211311173,"Car, as driver",1303
211311173,"Car, as passenger",49
211311173,Truck,5
211311173,Motorbike/scooter,18
211311173,Bicycle,19
211311173,Walked only,26
211311173,Worked at home,11
211311174,Train,41
211311174,Bus,11
211311174,Ferry,0
211311174,Tram,4
211311174,Taxi,4
211311174,"Car, as driver",702
211311174,"Car, as passenger",27
211311174,Truck,25
211311174,Motorbike/scooter,0
211311174,Bicycle,14
211311174,Walked only,10
211311174,Worked at home,3
211311176,Train,266
211311176,Bus,29
211311176,Ferry,6
211311176,Tram,62
211311176,Taxi,14
211311176,"Car, as driver",3323
211311176,"Car, as passenger",101
211311176,Truck,42
211311176,Motorbike/scooter,24
211311176,Bicycle,92
211311176,Walked only,38
211311176,Worked at home,27
211321185,Train,167
211321185,Bus,7
211321185,Ferry,0
211321185,Tram,107
211321185,Taxi,7
211321185,"Car, as driver",644
211321185,"Car, as passenger",36
211321185,Truck,6
211321185,Motorbike/scooter,11
211321185,Bicycle,56
211321185,Walked only,65
211321185,Worked at home,40
211321186,Train,583
211321186,Bus,33
211321186,Ferry,0
211321186,Tram,163
211321186,Taxi,3
211321186,"Car, as driver",2378
211321186,"Car, as passenger",103
211321186,Truck,3
211321186,Motorbike/scooter,24
211321186,Bicycle,122
211321186,Walked only,93
211321186,Worked at home,65
211321187,Train,128
211321187,Bus,10
211321187,Ferry,0
211321187,Tram,25
211321187,Taxi,0
211321187,"Car, as driver",804
211321187,"Car, as passenger",28
211321187,Truck,8
211321187,Motorbike/scooter,4
211321187,Bicycle,24
211321187,Walked only,24
211321187,Worked at home,6
211321188,Train,31
211321188,Bus,0
211321188,Ferry,0
211321188,Tram,27
211321188,Taxi,0
211321188,"Car, as driver",190
211321188,"Car, as passenger",13
211321188,Truck,4
211321188,Motorbike/scooter,3
211321188,Bicycle,15
211321188,Walked only,18
211321188,Worked at home,81
211321189,Train,592
211321189,Bus,28
211321189,Ferry,0
211321189,Tram,243
211321189,Taxi,19
211321189,"Car, as driver",1833
211321189,"Car, as passenger",116
211321189,Truck,4
211321189,Motorbike/scooter,37
211321189,Bicycle,116
211321189,Walked only,166
211321189,Worked at home,43
211321190,Train,758
211321190,Bus,41
211321190,Ferry,0
211321190,Tram,419
211321190,Taxi,15
211321190,"Car, as driver",1850
211321190,"Car, as passenger",126
211321190,Truck,3
211321190,Motorbike/scooter,22
211321190,Bicycle,146
211321190,Walked only,255
211321190,Worked at home,38
211321191,Train,215
211321191,Bus,9
211321191,Ferry,0
211321191,Tram,118
211321191,Taxi,0
211321191,"Car, as driver",644
211321191,"Car, as passenger",53
211321191,Truck,0
211321191,Motorbike/scooter,10
211321191,Bicycle,62
211321191,Walked only,69
211321191,Worked at home,36
211321192,Train,79
211321192,Bus,5
211321192,Ferry,0
211321192,Tram,48
211321192,Taxi,0
211321192,"Car, as driver",243
211321192,"Car, as passenger",18
211321192,Truck,0
211321192,Motorbike/scooter,4
211321192,Bicycle,27
211321192,Walked only,36
211321192,Worked at home,16
211321193,Train,620
211321193,Bus,36
211321193,Ferry,0
211321193,Tram,285
211321193,Taxi,16
211321193,"Car, as driver",1696
211321193,"Car, as passenger",120
211321193,Truck,0
211321193,Motorbike/scooter,18
211321193,Bicycle,78
211321193,Walked only,147
211321193,Worked at home,115
211321194,Train,118
211321194,Bus,8
211321194,Ferry,0
211321194,Tram,60
211321194,Taxi,0
211321194,"Car, as driver",400
211321194,"Car, as passenger",17
211321194,Truck,0
211321194,Motorbike/scooter,3
211321194,Bicycle,20
211321194,Walked only,25
211321194,Worked at home,47
211321195,Train,348
211321195,Bus,11
211321195,Ferry,0
211321195,Tram,150
211321195,Taxi,6
211321195,"Car, as driver",754
211321195,"Car, as passenger",44
211321195,Truck,4
211321195,Motorbike/scooter,13
211321195,Bicycle,47
211321195,Walked only,89
211321195,Worked at home,52
211321196,Train,993
211321196,Bus,45
211321196,Ferry,0
211321196,Tram,363
211321196,Taxi,17
211321196,"Car, as driver",1934
211321196,"Car, as passenger",118
211321196,Truck,7
211321196,Motorbike/scooter,19
211321196,Bicycle,123
211321196,Walked only,200
211321196,Worked at home,130
211331141,Train,267
211331141,Bus,30
211331141,Ferry,0
211331141,Tram,144
211331141,Taxi,3
211331141,"Car, as driver",680
211331141,"Car, as passenger",33
211331141,Truck,0
211331141,Motorbike/scooter,6
211331141,Bicycle,40
211331141,Walked only,57
211331141,Worked at home,18
211331151,Train,32
211331151,Bus,4
211331151,Ferry,0
211331151,Tram,41
211331151,Taxi,0
211331151,"Car, as driver",213
211331151,"Car, as passenger",13
211331151,Truck,0
211331151,Motorbike/scooter,4
211331151,Bicycle,8
211331151,Walked only,46
211331151,Worked at home,110
211331156,Train,95
211331156,Bus,14
211331156,Ferry,0
211331156,Tram,75
211331156,Taxi,0
211331156,"Car, as driver",367
211331156,"Car, as passenger",22
211331156,Truck,0
211331156,Motorbike/scooter,6
211331156,Bicycle,19
211331156,Walked only,64
211331156,Worked at home,24
211331157,Train,116
211331157,Bus,26
211331157,Ferry,0
211331157,Tram,114
211331157,Taxi,3
211331157,"Car, as driver",656
211331157,"Car, as passenger",37
211331157,Truck,0
211331157,Motorbike/scooter,8
211331157,Bicycle,46
211331157,Walked only,156
211331157,Worked at home,129
211331158,Train,86
211331158,Bus,31
211331158,Ferry,0
211331158,Tram,91
211331158,Taxi,4
211331158,"Car, as driver",447
211331158,"Car, as passenger",22
211331158,Truck,0
211331158,Motorbike/scooter,4
211331158,Bicycle,19
211331158,Walked only,130
211331158,Worked at home,67
211331159,Train,687
211331159,Bus,62
211331159,Ferry,0
211331159,Tram,329
211331159,Taxi,14
211331159,"Car, as driver",1618
211331159,"Car, as passenger",114
211331159,Truck,0
211331159,Motorbike/scooter,22
211331159,Bicycle,86
211331159,Walked only,200
211331159,Worked at home,108
211331160,Train,84
211331160,Bus,5
211331160,Ferry,5
211331160,Tram,32
211331160,Taxi,0
211331160,"Car, as driver",129
211331160,"Car, as passenger",9
211331160,Truck,0
211331160,Motorbike/scooter,3
211331160,Bicycle,4
211331160,Walked only,18
211331160,Worked at home,8
211331161,Train,121
211331161,Bus,20
211331161,Ferry,0
211331161,Tram,96
211331161,Taxi,5
211331161,"Car, as driver",802
211331161,"Car, as passenger",34
211331161,Truck,0
211331161,Motorbike/scooter,8
211331161,Bicycle,57
211331161,Walked only,98
211331161,Worked at home,74
211331162,Train,115
211331162,Bus,6
211331162,Ferry,0
211331162,Tram,34
211331162,Taxi,0
211331162,"Car, as driver",481
211331162,"Car, as passenger",38
211331162,Truck,0
211331162,Motorbike/scooter,4
211331162,Bicycle,44
211331162,Walked only,82
211331162,Worked at home,80
211331163,Train,175
211331163,Bus,13
211331163,Ferry,0
211331163,Tram,102
211331163,Taxi,3
211331163,"Car, as driver",1051
211331163,"Car, as passenger",40
211331163,Truck,0
211331163,Motorbike/scooter,19
211331163,Bicycle,60
211331163,Walked only,92
211331163,Worked at home,83
211331164,Train,52
211331164,Bus,0
211331164,Ferry,0
211331164,Tram,31
211331164,Taxi,0
211331164,"Car, as driver",410
211331164,"Car, as passenger",12
211331164,Truck,0
211331164,Motorbike/scooter,3
211331164,Bicycle,10
211331164,Walked only,46
211331164,Worked at home,51
211331167,Train,138
211331167,Bus,6
211331167,Ferry,0
211331167,Tram,47
211331167,Taxi,4
211331167,"Car, as driver",506
211331167,"Car, as passenger",26
211331167,Truck,4
211331167,Motorbike/scooter,4
211331167,Bicycle,33
211331167,Walked only,73
211331167,Worked at home,26
211341146,Train,11
211341146,Bus,0
211341146,Ferry,0
211341146,Tram,4
211341146,Taxi,0
211341146,"Car, as driver",63
211341146,"Car, as passenger",0
211341146,Truck,0
211341146,Motorbike/scooter,0
211341146,Bicycle,8
211341146,Walked only,11
211341146,Worked at home,42
211341147,Train,58
211341147,Bus,4
211341147,Ferry,0
211341147,Tram,11
211341147,Taxi,0
211341147,"Car, as driver",228
211341147,"Car, as passenger",23
211341147,Truck,0
211341147,Motorbike/scooter,5
211341147,Bicycle,25
211341147,Walked only,41
211341147,Worked at home,14
211341148,Train,29
211341148,Bus,0
211341148,Ferry,0
211341148,Tram,6
211341148,Taxi,0
211341148,"Car, as driver",189
211341148,"Car, as passenger",13
211341148,Truck,0
211341148,Motorbike/scooter,0
211341148,Bicycle,6
211341148,Walked only,31
211341148,Worked at home,26
211341149,Train,54
211341149,Bus,3
211341149,Ferry,0
211341149,Tram,13
211341149,Taxi,3
211341149,"Car, as driver",193
211341149,"Car, as passenger",12
211341149,Truck,0
211341149,Motorbike/scooter,4
211341149,Bicycle,5
211341149,Walked only,30
211341149,Worked at home,25
211341150,Train,25
211341150,Bus,0
211341150,Ferry,0
211341150,Tram,10
211341150,Taxi,3
211341150,"Car, as driver",132
211341150,"Car, as passenger",13
211341150,Truck,0
211341150,Motorbike/scooter,7
211341150,Bicycle,7
211341150,Walked only,32
211341150,Worked at home,25
211341152,Train,13
211341152,Bus,4
211341152,Ferry,0
211341152,Tram,10
211341152,Taxi,0
211341152,"Car, as driver",102
211341152,"Car, as passenger",7
211341152,Truck,0
211341152,Motorbike/scooter,0
211341152,Bicycle,0
211341152,Walked only,18
211341152,Worked at home,41
211341153,Train,18
211341153,Bus,0
211341153,Ferry,0
211341153,Tram,3
211341153,Taxi,0
211341153,"Car, as driver",107
211341153,"Car, as passenger",7
211341153,Truck,0
211341153,Motorbike/scooter,0
211341153,Bicycle,8
211341153,Walked only,14
211341153,Worked at home,36
211341154,Train,9
211341154,Bus,0
211341154,Ferry,0
211341154,Tram,4
211341154,Taxi,0
211341154,"Car, as driver",68
211341154,"Car, as passenger",6
211341154,Truck,0
211341154,Motorbike/scooter,0
211341154,Bicycle,0
211341154,Walked only,13
211341154,Worked at home,74
211341155,Train,3
211341155,Bus,0
211341155,Ferry,0
211341155,Tram,0
211341155,Taxi,0
211341155,"Car, as driver",67
211341155,"Car, as passenger",0
211341155,Truck,0
211341155,Motorbike/scooter,0
211341155,Bicycle,0
211341155,Walked only,0
211341155,Worked at home,41
211341165,Train,12
211341165,Bus,4
211341165,Ferry,0
211341165,Tram,4
211341165,Taxi,0
211341165,"Car, as driver",54
211341165,"Car, as passenger",3
211341165,Truck,0
211341165,Motorbike/scooter,0
211341165,Bicycle,4
211341165,Walked only,13
211341165,Worked at home,27
211341166,Train,78
211341166,Bus,5
211341166,Ferry,0
211341166,Tram,26
211341166,Taxi,0
211341166,"Car, as driver",306
211341166,"Car, as passenger",18
211341166,Truck,0
211341166,Motorbike/scooter,4
211341166,Bicycle,13
211341166,Walked only,65
211341166,Worked at home,13
211351208,Train,103
211351208,Bus,3
211351208,Ferry,0
211351208,Tram,11
211351208,Taxi,0
211351208,"Car, as driver",283
211351208,"Car, as passenger",16
211351208,Truck,0
211351208,Motorbike/scooter,6
211351208,Bicycle,6
211351208,Walked only,9
211351208,Worked at home,18
211351209,Train,59
211351209,Bus,3
211351209,Ferry,0
211351209,Tram,17
211351209,Taxi,0
211351209,"Car, as driver",352
211351209,"Car, as passenger",11
211351209,Truck,0
211351209,Motorbike/scooter,0
211351209,Bicycle,9
211351209,Walked only,29
211351209,Worked at home,70
211351210,Train,42
211351210,Bus,3
211351210,Ferry,0
211351210,Tram,8
211351210,Taxi,0
211351210,"Car, as driver",237
211351210,"Car, as passenger",6
211351210,Truck,0
211351210,Motorbike/scooter,0
211351210,Bicycle,3
211351210,Walked only,19
211351210,Worked at home,37
211352794,Train,370
211352794,Bus,8
211352794,Ferry,0
211352794,Tram,115
211352794,Taxi,6
211352794,"Car, as driver",1756
211352794,"Car, as passenger",89
211352794,Truck,8
211352794,Motorbike/scooter,9
211352794,Bicycle,31
211352794,Walked only,99
211352794,Worked at home,97
211352795,Train,135
211352795,Bus,7
211352795,Ferry,0
211352795,Tram,51
211352795,Taxi,0
211352795,"Car, as driver",1068
211352795,"Car, as passenger",44
211352795,Truck,0
211352795,Motorbike/scooter,0
211352795,Bicycle,15
211352795,Walked only,50
211352795,Worked at home,63
211361211,Train,15
211361211,Bus,8
211361211,Ferry,0
211361211,Tram,13
211361211,Taxi,0
211361211,"Car, as driver",86
211361211,"Car, as passenger",4
211361211,Truck,0
211361211,Motorbike/scooter,0
211361211,Bicycle,0
211361211,Walked only,12
211361211,Worked at home,33
211361212,Train,36
211361212,Bus,0
211361212,Ferry,0
211361212,Tram,9
211361212,Taxi,0
211361212,"Car, as driver",55
211361212,"Car, as passenger",3
211361212,Truck,0
211361212,Motorbike/scooter,0
211361212,Bicycle,5
211361212,Walked only,30
211361212,Worked at home,7
211361213,Train,66
211361213,Bus,3
211361213,Ferry,0
211361213,Tram,12
211361213,Taxi,0
211361213,"Car, as driver",190
211361213,"Car, as passenger",6
211361213,Truck,0
211361213,Motorbike/scooter,3
211361213,Bicycle,18
211361213,Walked only,39
211361213,Worked at home,12
211361214,Train,65
211361214,Bus,3
211361214,Ferry,0
211361214,Tram,14
211361214,Taxi,0
211361214,"Car, as driver",478
211361214,"Car, as passenger",15
211361214,Truck,0
211361214,Motorbike/scooter,0
211361214,Bicycle,19
211361214,Walked only,47
211361214,Worked at home,54
211361215,Train,298
211361215,Bus,0
211361215,Ferry,0
211361215,Tram,82
211361215,Taxi,8
211361215,"Car, as driver",596
211361215,"Car, as passenger",42
211361215,Truck,0
211361215,Motorbike/scooter,7
211361215,Bicycle,54
211361215,Walked only,146
211361215,Worked at home,29
