DZN,Mode,Persons
114525076,Motorbike/scooter,0
114525076,Bicycle,0
114525076,Walked only,9
114525076,Worked at home,98
114525077,Train,13
114525077,Bus,0
114525077,Ferry,0
114525077,Tram/light rail,0
114525077,Taxi/ride-share service,0
114525077,"Car, as driver",616
114525077,"Car, as passenger",17
114525077,Truck,9
114525077,Motorbike/scooter,4
114525077,Bicycle,4
114525077,Walked only,36
114525077,Worked at home,111
114535120,Train,7
114535120,Bus,0
114535120,Ferry,0
114535120,Tram/light rail,0
114535120,Taxi/ride-share service,0
114535120,"Car, as driver",288
114535120,"Car, as passenger",26
114535120,Truck,11
114535120,Motorbike/scooter,0
114535120,Bicycle,0
114535120,Walked only,17
114535120,Worked at home,250
114535121,Train,6
114535121,Bus,0
114535121,Ferry,0
114535121,Tram/light rail,0
114535121,Taxi/ride-share service,0
114535121,"Car, as driver",47
114535121,"Car, as passenger",3
114535121,Truck,0
114535121,Motorbike/scooter,0
114535121,Bicycle,0
114535121,Walked only,0
114535121,Worked at home,91
114535122,Train,0
114535122,Bus,0
114535122,Ferry,0
114535122,Tram/light rail,0
114535122,Taxi/ride-share service,0
114535122,"Car, as driver",23
114535122,"Car, as passenger",0
114535122,Truck,0
114535122,Motorbike/scooter,0
114535122,Bicycle,0
114535122,Walked only,3
114535122,Worked at home,49
114535123,Train,12
114535123,Bus,0
114535123,Ferry,0
114535123,Tram/light rail,0
114535123,Taxi/ride-share service,0
114535123,"Car, as driver",442
114535123,"Car, as passenger",26
114535123,Truck,6
114535123,Motorbike/scooter,0
114535123,Bicycle,3
114535123,Walked only,17
114535123,Worked at home,249
114535124,Train,0
114535124,Bus,0
114535124,Ferry,0
114535124,Tram/light rail,0
114535124,Taxi/ride-share service,0
114535124,"Car, as driver",14
114535124,"Car, as passenger",0
114535124,Truck,0
114535124,Motorbike/scooter,0
114535124,Bicycle,0
114535124,Walked only,0
114535124,Worked at home,25
114545137,Train,0
114545137,Bus,0
114545137,Ferry,0
114545137,Tram/light rail,0
114545137,Taxi/ride-share service,0
114545137,"Car, as driver",115
114545137,"Car, as passenger",5
114545137,Truck,0
114545137,Motorbike/scooter,0
114545137,Bicycle,0
114545137,Walked only,10
114545137,Worked at home,114
114545138,Train,21
114545138,Bus,0
114545138,Ferry,0
114545138,Tram/light rail,0
114545138,Taxi/ride-share service,0
114545138,"Car, as driver",467
114545138,"Car, as passenger",35
114545138,Truck,0
114545138,Motorbike/scooter,3
114545138,Bicycle,4
114545138,Walked only,26
114545138,Worked at home,189
114545139,Train,0
114545139,Bus,0
114545139,Ferry,0
114545139,Tram/light rail,0
114545139,Taxi/ride-share service,0
114545139,"Car, as driver",147
114545139,"Car, as passenger",10
114545139,Truck,3
114545139,Motorbike/scooter,3
114545139,Bicycle,0
114545139,Walked only,4
114545139,Worked at home,62
114545140,Train,7
114545140,Bus,0
114545140,Ferry,0
114545140,Tram/light rail,0
114545140,Taxi/ride-share service,0
114545140,"Car, as driver",172
114545140,"Car, as passenger",10
114545140,Truck,5
114545140,Motorbike/scooter,0
114545140,Bicycle,0
114545140,Walked only,11
114545140,Worked at home,105
114545141,Train,0
114545141,Bus,0
114545141,Ferry,0
114545141,Tram/light rail,0
114545141,Taxi/ride-share service,0
114545141,"Car, as driver",143
114545141,"Car, as passenger",7
114545141,Truck,10
114545141,Motorbike/scooter,0
114545141,Bicycle,0
114545141,Walked only,0
114545141,Worked at home,82
114545142,Train,13
114545142,Bus,0
114545142,Ferry,0
114545142,Tram/light rail,0
114545142,Taxi/ride-share service,0
114545142,"Car, as driver",269
114545142,"Car, as passenger",7
114545142,Truck,5
114545142,Motorbike/scooter,0
114545142,Bicycle,5
114545142,Walked only,8
114545142,Worked at home,77
114545143,Train,22
114545143,Bus,0
114545143,Ferry,0
114545143,Tram/light rail,0
114545143,Taxi/ride-share service,0
114545143,"Car, as driver",418
114545143,"Car, as passenger",28
114545143,Truck,9
114545143,Motorbike/scooter,4
114545143,Bicycle,6
114545143,Walked only,9
114545143,Worked at home,143
114545144,Train,5
114545144,Bus,0
114545144,Ferry,0
114545144,Tram/light rail,0
114545144,Taxi/ride-share service,0
114545144,"Car, as driver",72
114545144,"Car, as passenger",8
114545144,Truck,4
114545144,Motorbike/scooter,0
114545144,Bicycle,0
114545144,Walked only,4
114545144,Worked at home,133
114545145,Train,6
114545145,Bus,0
114545145,Ferry,0
114545145,Tram/light rail,0
114545145,Taxi/ride-share service,4
114545145,"Car, as driver",132
114545145,"Car, as passenger",9
114545145,Truck,12
114545145,Motorbike/scooter,0
114545145,Bicycle,0
114545145,Walked only,9
114545145,Worked at home,214
114545146,Train,0
114545146,Bus,4
114545146,Ferry,0
114545146,Tram/light rail,0
114545146,Taxi/ride-share service,0
114545146,"Car, as driver",402
114545146,"Car, as passenger",58
114545146,Truck,6
114545146,Motorbike/scooter,0
114545146,Bicycle,4
114545146,Walked only,19
114545146,Worked at home,209
114555105,Train,8
114555105,Bus,0
114555105,Ferry,0
114555105,Tram/light rail,0
114555105,Taxi/ride-share service,4
114555105,"Car, as driver",225
114555105,"Car, as passenger",17
114555105,Truck,5
114555105,Motorbike/scooter,0
114555105,Bicycle,0
114555105,Walked only,8
114555105,Worked at home,94
114555106,Train,4
114555106,Bus,0
114555106,Ferry,0
114555106,Tram/light rail,0
114555106,Taxi/ride-share service,0
114555106,"Car, as driver",165
114555106,"Car, as passenger",7
114555106,Truck,5
114555106,Motorbike/scooter,0
114555106,Bicycle,4
114555106,Walked only,7
114555106,Worked at home,195
114555107,Train,6
114555107,Bus,5
114555107,Ferry,0
114555107,Tram/light rail,0
114555107,Taxi/ride-share service,0
114555107,"Car, as driver",91
114555107,"Car, as passenger",4
114555107,Truck,3
114555107,Motorbike/scooter,0
114555107,Bicycle,0
114555107,Walked only,3
114555107,Worked at home,188
114565179,Train,0
114565179,Bus,0
114565179,Ferry,0
114565179,Tram/light rail,0
114565179,Taxi/ride-share service,0
114565179,"Car, as driver",7
114565179,"Car, as passenger",0
114565179,Truck,0
114565179,Motorbike/scooter,0
114565179,Bicycle,0
114565179,Walked only,0
114565179,Worked at home,4
114575336,Train,0
114575336,Bus,0
114575336,Ferry,0
114575336,Tram/light rail,0
114575336,Taxi/ride-share service,0
114575336,"Car, as driver",76
114575336,"Car, as passenger",6
114575336,Truck,3
114575336,Motorbike/scooter,0
114575336,Bicycle,0
114575336,Walked only,3
114575336,Worked at home,133
114575337,Train,3
114575337,Bus,0
114575337,Ferry,0
114575337,Tram/light rail,0
114575337,Taxi/ride-share service,0
114575337,"Car, as driver",82
114575337,"Car, as passenger",12
114575337,Truck,8
114575337,Motorbike/scooter,0
114575337,Bicycle,0
114575337,Walked only,0
114575337,Worked at home,40
114575338,Train,3
114575338,Bus,3
114575338,Ferry,0
114575338,Tram/light rail,0
114575338,Taxi/ride-share service,0
114575338,"Car, as driver",142
114575338,"Car, as passenger",15
114575338,Truck,0
114575338,Motorbike/scooter,0
114575338,Bicycle,0
114575338,Walked only,7
114575338,Worked at home,77
114575339,Train,4
114575339,Bus,0
114575339,Ferry,0
114575339,Tram/light rail,0
114575339,Taxi/ride-share service,0
114575339,"Car, as driver",134
114575339,"Car, as passenger",23
114575339,Truck,10
114575339,Motorbike/scooter,0
114575339,Bicycle,0
114575339,Walked only,6
114575339,Worked at home,139
114575340,Train,0
114575340,Bus,0
114575340,Ferry,0
114575340,Tram/light rail,0
114575340,Taxi/ride-share service,0
114575340,"Car, as driver",195
114575340,"Car, as passenger",56
114575340,Truck,4
114575340,Motorbike/scooter,0
114575340,Bicycle,0
114575340,Walked only,7
114575340,Worked at home,66
114595245,Train,0
114595245,Bus,0
114595245,Ferry,0
114595245,Tram/light rail,0
114595245,Taxi/ride-share service,0
114595245,"Car, as driver",92
114595245,"Car, as passenger",3
114595245,Truck,3
114595245,Motorbike/scooter,0
114595245,Bicycle,0
114595245,Walked only,3
114595245,Worked at home,108
114595246,Train,6
114595246,Bus,5
114595246,Ferry,0
114595246,Tram/light rail,0
114595246,Taxi/ride-share service,0
114595246,"Car, as driver",347
114595246,"Car, as passenger",45
114595246,Truck,0
114595246,Motorbike/scooter,0
114595246,Bicycle,0
114595246,Walked only,17
114595246,Worked at home,134
114595247,Train,0
114595247,Bus,0
114595247,Ferry,0
114595247,Tram/light rail,0
114595247,Taxi/ride-share service,0
114595247,"Car, as driver",102
114595247,"Car, as passenger",0
114595247,Truck,10
114595247,Motorbike/scooter,0
114595247,Bicycle,0
114595247,Walked only,0
114595247,Worked at home,75
114595248,Train,16
114595248,Bus,0
114595248,Ferry,0
114595248,Tram/light rail,0
114595248,Taxi/ride-share service,0
114595248,"Car, as driver",209
114595248,"Car, as passenger",22
114595248,Truck,3
114595248,Motorbike/scooter,0
114595248,Bicycle,0
114595248,Walked only,4
114595248,Worked at home,191
114595249,Train,4
114595249,Bus,0
114595249,Ferry,0
114595249,Tram/light rail,0
114595249,Taxi/ride-share service,0
114595249,"Car, as driver",81
114595249,"Car, as passenger",8
114595249,Truck,9
114595249,Motorbike/scooter,0
114595249,Bicycle,0
114595249,Walked only,3
114595249,Worked at home,127
114595250,Train,63
114595250,Bus,7
114595250,Ferry,0
114595250,Tram/light rail,0
114595250,Taxi/ride-share service,4
114595250,"Car, as driver",1685
114595250,"Car, as passenger",139
114595250,Truck,36
114595250,Motorbike/scooter,15
114595250,Bicycle,10
114595250,Walked only,14
114595250,Worked at home,388
114605319,Train,3
114605319,Bus,3
114605319,Ferry,0
114605319,Tram/light rail,0
114605319,Taxi/ride-share service,0
114605319,"Car, as driver",108
114605319,"Car, as passenger",3
114605319,Truck,9
114605319,Motorbike/scooter,0
114605319,Bicycle,0
114605319,Walked only,0
114605319,Worked at home,193
114605320,Train,0
114605320,Bus,0
114605320,Ferry,0
114605320,Tram/light rail,0
114605320,Taxi/ride-share service,0
114605320,"Car, as driver",167
114605320,"Car, as passenger",6
114605320,Truck,5
114605320,Motorbike/scooter,0
114605320,Bicycle,0
114605320,Walked only,13
114605320,Worked at home,260
114605321,Train,8
114605321,Bus,11
114605321,Ferry,0
114605321,Tram/light rail,0
114605321,Taxi/ride-share service,0
114605321,"Car, as driver",473
114605321,"Car, as passenger",118
114605321,Truck,9
114605321,Motorbike/scooter,0
114605321,Bicycle,3
114605321,Walked only,30
114605321,Worked at home,134
114605322,Train,0
114605322,Bus,0
114605322,Ferry,0
114605322,Tram/light rail,0
114605322,Taxi/ride-share service,0
114605322,"Car, as driver",47
114605322,"Car, as passenger",0
114605322,Truck,6
114605322,Motorbike/scooter,0
114605322,Bicycle,0
114605322,Walked only,0
114605322,Worked at home,79
114605323,Train,3
114605323,Bus,3
114605323,Ferry,0
114605323,Tram/light rail,0
114605323,Taxi/ride-share service,0
114605323,"Car, as driver",324
114605323,"Car, as passenger",7
114605323,Truck,13
114605323,Motorbike/scooter,0
114605323,Bicycle,3
114605323,Walked only,8
114605323,Worked at home,246
114615301,Train,0
114615301,Bus,0
114615301,Ferry,0
114615301,Tram/light rail,0
114615301,Taxi/ride-share service,0
114615301,"Car, as driver",191
114615301,"Car, as passenger",22
114615301,Truck,8
114615301,Motorbike/scooter,3
114615301,Bicycle,0
114615301,Walked only,3
114615301,Worked at home,178
114615302,Train,4
114615302,Bus,3
114615302,Ferry,0
114615302,Tram/light rail,0
114615302,Taxi/ride-share service,0
114615302,"Car, as driver",208
114615302,"Car, as passenger",29
114615302,Truck,7
114615302,Motorbike/scooter,0
114615302,Bicycle,0
114615302,Walked only,14
114615302,Worked at home,66
114615303,Train,0
114615303,Bus,5
114615303,Ferry,0
114615303,Tram/light rail,0
114615303,Taxi/ride-share service,0
114615303,"Car, as driver",139
114615303,"Car, as passenger",16
114615303,Truck,3
114615303,Motorbike/scooter,0
114615303,Bicycle,0
114615303,Walked only,5
114615303,Worked at home,95
114615304,Train,0
114615304,Bus,0
114615304,Ferry,0
114615304,Tram/light rail,0
114615304,Taxi/ride-share service,0
114615304,"Car, as driver",52
114615304,"Car, as passenger",0
114615304,Truck,0
114615304,Motorbike/scooter,0
114615304,Bicycle,0
114615304,Walked only,0
114615304,Worked at home,56
114615305,Train,0
114615305,Bus,0
114615305,Ferry,0
114615305,Tram/light rail,0
114615305,Taxi/ride-share service,0
114615305,"Car, as driver",100
114615305,"Car, as passenger",6
114615305,Truck,0
114615305,Motorbike/scooter,0
114615305,Bicycle,0
114615305,Walked only,3
114615305,Worked at home,92
114615306,Train,55
114615306,Bus,29
114615306,Ferry,0
114615306,Tram/light rail,0
114615306,Taxi/ride-share service,3
114615306,"Car, as driver",2347
114615306,"Car, as passenger",233
114615306,Truck,27
114615306,Motorbike/scooter,36
114615306,Bicycle,11
114615306,Walked only,43
114615306,Worked at home,461
114625367,Train,0
114625367,Bus,0
114625367,Ferry,0
114625367,Tram/light rail,0
114625367,Taxi/ride-share service,0
114625367,"Car, as driver",110
114625367,"Car, as passenger",16
114625367,Truck,0
114625367,Motorbike/scooter,0
114625367,Bicycle,0
114625367,Walked only,5
114625367,Worked at home,82
114625368,Train,33
114625368,Bus,19
114625368,Ferry,0
114625368,Tram/light rail,0
114625368,Taxi/ride-share service,3
114625368,"Car, as driver",549
114625368,"Car, as passenger",54
114625368,Truck,7
114625368,Motorbike/scooter,4
114625368,Bicycle,0
114625368,Walked only,15
114625368,Worked at home,1097
114625369,Train,0
114625369,Bus,0
114625369,Ferry,0
114625369,Tram/light rail,0
114625369,Taxi/ride-share service,0
114625369,"Car, as driver",56
114625369,"Car, as passenger",6
114625369,Truck,7
114625369,Motorbike/scooter,0
114625369,Bicycle,0
114625369,Walked only,0
114625369,Worked at home,93
114625370,Train,4
114625370,Bus,0
114625370,Ferry,0
114625370,Tram/light rail,0
114625370,Taxi/ride-share service,0
114625370,"Car, as driver",163
114625370,"Car, as passenger",3
114625370,Truck,8
114625370,Motorbike/scooter,0
114625370,Bicycle,0
114625370,Walked only,3
114625370,Worked at home,236
114625371,Train,6
114625371,Bus,3
114625371,Ferry,0
114625371,Tram/light rail,0
114625371,Taxi/ride-share service,0
114625371,"Car, as driver",360
114625371,"Car, as passenger",19
114625371,Truck,0
114625371,Motorbike/scooter,0
114625371,Bicycle,0
114625371,Walked only,3
114625371,Worked at home,89
114625372,Train,112
114625372,Bus,24
114625372,Ferry,0
114625372,Tram/light rail,0
114625372,Taxi/ride-share service,10
114625372,"Car, as driver",3674
114625372,"Car, as passenger",191
114625372,Truck,4
114625372,Motorbike/scooter,13
114625372,Bicycle,4
114625372,Walked only,190
114625372,Worked at home,439
114625373,Train,10
114625373,Bus,3
114625373,Ferry,0
114625373,Tram/light rail,0
114625373,Taxi/ride-share service,5
114625373,"Car, as driver",290
114625373,"Car, as passenger",17
114625373,Truck,0
114625373,Motorbike/scooter,0
114625373,Bicycle,0
114625373,Walked only,6
114625373,Worked at home,79
114625374,Train,14
114625374,Bus,6
114625374,Ferry,0
114625374,Tram/light rail,0
114625374,Taxi/ride-share service,3
114625374,"Car, as driver",392
114625374,"Car, as passenger",35
114625374,Truck,11
114625374,Motorbike/scooter,5
114625374,Bicycle,4
114625374,Walked only,13
114625374,Worked at home,166
114625375,Train,7
114625375,Bus,0
114625375,Ferry,0
114625375,Tram/light rail,0
114625375,Taxi/ride-share service,0
114625375,"Car, as driver",82
114625375,"Car, as passenger",29
114625375,Truck,4
114625375,Motorbike/scooter,0
114625375,Bicycle,0
114625375,Walked only,6
114625375,Worked at home,43
